0,rider1,rider10,rider11,rider12,rider13,rider14,rider15,rider16,rider17,rider18,rider19,rider2,rider20,rider21,rider22,rider23,rider24,rider25,rider26,rider27,rider28,rider29,rider3,rider30,rider31,rider4,rider5,rider6,rider7,rider8,rider9
original_glcm_Idn,0.890371471171983,0.8492199664737190,0.8272082570605900,0.9020573109357250,0.9115086208396400,0.9350444426714590,0.8880751194971390,0.8672848607082430,0.9021195700543180,0.8759717908195630,0.9284915728344950,0.8914049457507410,0.9079076799627340,0.9296993896480650,0.894705546681931,0.9052755752694320,0.9063960379890160,0.8944579278631620,0.8671797211515110,0.9342232161201870,0.9667852783416330,0.859450505116375,0.9139595369973150,0.8407552473861010,0.9429794424022980,0.9301566581021900,0.9131959681873550,0.8521640519626580,0.8883001315138920,0.9100867011750640,0.8927808314351620
original_glcm_Imc1,-0.1899709118623510,-0.3479574878685570,-0.21056555277540900,-0.15277712241799300,-0.17283690908684600,-0.15902342701385100,-0.20474062071114700,-0.18975546993598700,-0.113396473291792,-0.1548170675684460,-0.1418391622718430,-0.13153225764361500,-0.16786877907308200,-0.11327494975769800,-0.1960483565705990,-0.15505592229001000,-0.16296495212737000,-0.18384370556766300,-0.1591908362087770,-0.14109305994782900,-0.1515102460506150,-0.4157952061814180,-0.11066166295536400,-0.4994575153846740,-0.09655602900652770,-0.12682299444770200,-0.1488800348376470,-0.2561854529879190,-0.13164667570671200,-0.16477883140110000,-0.12940880476996500
original_glcm_Imc2,0.8550793868292880,0.9711405098336440,0.8989189433744450,0.786573345305613,0.8204754632198310,0.7396822003567020,0.8659668514573960,0.8599841931877930,0.6749820198232550,0.7421723011157490,0.693320617215041,0.7300288045172390,0.7499104428711340,0.6363972597478310,0.8721579895160410,0.732873888475656,0.8029743412859200,0.8061759135067520,0.8093771461890110,0.7256044217837030,0.6943436145894670,1.0563431343183700,0.6473251672640090,0.9750199762994740,0.5722991090589140,0.735886654675561,0.7813514066415210,0.9210350090232660,0.733318837318397,0.7603603739212250,0.7326084785725910
original_glcm_InverseVariance,0.2507610537614780,0.15037475400932600,0.11512406545994700,0.29046221213573400,0.29336818066869600,0.24646571686278200,0.2467447489089820,0.17790776374824900,0.22261983308839300,0.22865637756156500,0.22828489230066600,0.2023769892601450,0.26050221124555900,0.30163887850312900,0.2457699188309170,0.28663420071152100,0.30563096708225900,0.2852566360350170,0.18860911564592500,0.31182817947738200,0.35526367061308400,0.23944516128539600,0.22953622639218200,0.21510140104598400,0.2701158619295970,0.1954840667795610,0.2603926777539730,0.21061462561019500,0.22474985933969200,0.29388368693697500,0.19917057481017100
original_glcm_JointAverage,23.431560512132600,24.834211794693400,9.658721803406080,23.806150717254000,20.338212641378700,23.5682104883325,21.204367099666700,13.058212221254900,26.460112746751300,21.57868504808530,27.300302469161400,28.85941232521450,24.459395108070900,30.314001944037000,11.364377179151100,25.0988543659222,23.999037031955500,22.91964975304970,26.862570953127100,31.04175437303510,26.225259787269400,17.92738323223670,30.059653926857800,20.826445808885200,28.229282711795400,29.5425062834665,23.297071302012700,14.241480493608300,27.709813957851300,23.788207373966800,28.01375573505810
original_glcm_JointEnergy,0.017040963967314200,0.006606715696240220,0.010152507543097600,0.01800895525357970,0.01699135831456380,0.016972557708565500,0.015993076495422200,0.005971322712982640,0.01634558002252100,0.01597093666469850,0.016026121297853200,0.008276762669276180,0.016870053404282500,0.018389118428721200,0.014994596094241600,0.019459660371850400,0.019087805573240100,0.019161381500088,0.007148652421340800,0.019144995313942600,0.026439532878414200,0.017777491154071500,0.010119548164997200,0.01933079405317530,0.01824485075183850,0.014961177771508800,0.016951230305038500,0.01603839978112780,0.010116697473092900,0.017928762708639000,0.00829737272821416
original_glcm_JointEntropy,7.6972023159445700,8.392727476295270,10.187921365101900,7.582876213249250,7.672594349324180,7.590338550526610,8.373232889217950,8.896351710827810,7.902644325261280,8.13145542050424,7.406038923887730,8.388158435377590,7.677599103349100,6.773756169828450,8.974048418122310,7.100248581869840,7.4383049497297000,7.410838754831510,9.077400186836840,6.596109672717400,6.036016210107940,7.162248622842750,7.855335145024770,6.076928313505090,6.920750864394060,8.92984572584145,7.843557538161540,7.684779450087900,8.310643654951800,7.24320772908971,8.605829051174700
original_glcm_MCC,0.6536168310007750,0.7021660036482910,0.6831237881332050,0.651706463408327,0.7196246533874150,0.793826598123532,0.6915456811040450,0.6791124464722230,0.5233172234134660,0.5298395130953500,0.523023242476175,0.5460738497128320,0.7018055226013890,0.5503228456521900,0.8673811132826670,0.6009290708374470,0.6293183791661410,0.6494973692712120,0.6517406372041970,0.6207293626658180,0.7556250009563580,0.8003269114656520,0.5611128541544390,0.8453179047992560,0.5406192847409070,0.5785503825806640,0.6642555203526710,0.6112320017796790,0.6085076679014740,0.6041743289460720,0.6385126237584460
original_glcm_MaximumProbability,0.04164159937647280,0.021659419345368300,0.02732311784593430,0.045137241945832100,0.04406694784408340,0.04181531651385170,0.04693328090947980,0.018440455900267100,0.036178060223435800,0.042531449916916800,0.03833626500228080,0.024769808978012800,0.04161859658573730,0.043357916074825200,0.06169659132460990,0.04771972840498590,0.04958264108363480,0.05166685788974760,0.024731901391595300,0.04459562017835660,0.061279075360188800,0.05292500804480860,0.02618867559908110,0.0544457581543485,0.03892591206633110,0.033562549776620200,0.03960918351965890,0.04336821462393300,0.029881413901382500,0.04415687318007360,0.024775547951534500
original_glcm_SumAverage,46.863121034576800,49.66842359833260,19.317443618420100,47.61230144477910,40.676425293403800,47.136420987097200,42.408734209965300,26.116424454866200,52.920225503486600,43.15737010677090,54.600604948439500,57.71882465820890,48.91879022649860,60.6280038954327,22.728754369919300,50.197708742147200,47.998074074161200,45.83929951658650,53.72514191461250,62.083508753218200,52.45051958474630,35.85476647538240,60.11930786114800,41.65289162836390,56.45856543338340,59.08501257658370,46.59414261435170,28.48296099852240,55.419627923815500,47.57641475834720,56.02751147814110
original_glcm_SumEntropy,5.019697852340450,5.683188152948710,6.4710734804014600,4.899694066274270,5.063786125167750,4.773957745707340,5.456000755451510,5.745820192596670,4.609754519292550,5.217548479989570,4.5954550372688000,5.1714771388943500,4.939194143180880,4.182532476717430,5.969830311197630,4.575919847126700,4.839081642662290,4.86253577093837,5.781581306719250,4.135417472220360,3.968278359893710,5.125768815340140,4.82132371744783,5.1309802949486500,4.016870502872320,5.344830413338080,4.896844192835970,5.216510111989520,5.212807530666850,4.74269851396264,5.354776860957180
original_glcm_SumSquares,56.656589991842200,83.26285920346320,144.82181752397100,42.2657877494857,35.202232105546400,36.17803921253490,80.74146697312860,64.19758515584720,26.372449466653400,80.96474249361850,18.211869206968800,48.05266927692000,43.60615374240690,11.652505306503300,128.27142664130000,26.797108634420300,46.16269625784230,39.79144257645840,129.82657723904200,7.865738891586450,19.06486974481240,72.62082712443800,29.767203436436300,123.27096843479200,-0.9760207093023330,58.409217286499500,41.78971462694630,58.96660505652100,71.8282066507717,25.283435766465800,83.93792058014300
original_gldm_DependenceEntropy,6.656083649396650,6.2257749891606000,7.308260164037850,6.6418449288544900,6.78765287919766,6.43582915337701,7.1076741796870200,6.807651832910500,6.387938314344050,6.641208643423110,6.096449469116990,6.604470233913440,6.719672674937330,6.116466493728690,7.592166256576390,6.399601944329630,6.723579008739750,6.601897053049620,7.134217331710890,6.048134115167750,5.960676144864220,6.2325843389093900,6.4178962001385500,5.6550321834726600,6.047914186047190,6.742686971454880,6.654429074210600,6.333904977479170,6.709577553478260,6.6272017810576900,6.771985128533570
original_gldm_DependenceNonUniformity,-112.40379341050400,-2057.901779466660,-1322.9966418516700,410.9675187886160,131.41084830652100,9441.323319598810,-1344.9738549593100,-1424.2276037960200,2635.055219496930,355.07370286472600,-865.7170976189200,128.25471105588100,12111.303901589900,17160.14519149610,2304.278938692300,499.28875653709000,198.20962637450600,-1432.1844455423100,133.78940264378300,-781.2725428474710,17054.0162598088,-2932.663101464140,13265.780501696600,-388.332349493171,22928.20450876210,3797.689565275790,703.1556140693210,-309.7851938900160,3603.7542858388000,1444.2473810731400,5833.247456194640
original_gldm_DependenceNonUniformityNormalized,0.19475820694903600,0.384625861182228,0.40908027179710700,0.15216923596785400,0.16038362004354800,0.19557953880320600,0.21027781102934500,0.2924824495160160,0.21436573441638,0.22672911603138600,0.23320336576864100,0.24147369936816700,0.18058109531411200,0.14199776440630600,0.17206373583846600,0.16189454561211900,0.1507655215468200,0.16963019835332300,0.25204303360914400,0.14466838240226600,0.11426957542475200,0.26314623595571300,0.2025198702661910,0.4298256220504640,0.16346196323135400,0.2599141337299060,0.18056724243128400,0.27611324647710000,0.2128276955962330,0.1594717136819950,0.23324578065464700
original_gldm_DependenceVariance,7.545625832633350,2.82488901683658,5.4764432430045400,8.848189860924100,8.702964244180200,8.039278231085230,9.66273781778267,3.204569544892070,6.859089403700570,8.235882739444490,7.09220705718106,4.36615400318779,8.647903802882070,6.905150332109330,16.027687809606200,9.306216187196660,9.608489447791860,9.943709634140040,5.248900157817720,6.8720389697209200,10.912506764989400,8.0427775833774,4.605959280946800,6.477005967634220,7.506149846022910,6.391575310103640,7.633196562497800,7.454320582618670,5.416493253497560,9.22436924885544,5.227797352660180
original_gldm_GrayLevelNonUniformity,-152.7149832717350,-419.5428590467890,-560.960394244537,49.88689188279530,-75.42298551946120,2222.3686534320300,-365.0222670114760,-359.23292076435900,558.25538390843,-25.601061745872800,-206.28188747213300,-69.06325173857690,2882.870817127620,9228.878571585850,263.67393757320700,364.09405761784300,-19.137713408375100,-248.4932491468650,-172.03926842024300,320.47049486493200,8833.739043115550,-635.4605321103700,3202.249597825940,-230.589722121906,9027.033792918230,570.7709482164010,91.71248714227030,-215.43045558047400,684.001196926702,570.20712169694,834.8373756329090
original_gldm_GrayLevelVariance,72.99499075242640,85.35895699472060,143.70881894519200,43.53522436228190,37.54598123152860,39.75603633311590,96.602253622326,65.04703541370160,35.492053997293000,94.11889571096690,18.479907759803000,56.750524022766900,51.02425525602040,19.25215701208830,120.87006819438000,32.765887975678300,60.28783761667120,46.21757059041820,145.09208450637100,12.96043821074460,20.933721457540700,84.06812885930270,37.398464181795200,144.9304873952280,1.0931013081232600,60.84511289902700,48.34287321288430,65.24802116079140,85.07704665035740,29.690890668219600,91.0648798154536
original_gldm_HighGrayLevelEmphasis,691.5833286672610,715.546115444262,-33.175702188025900,762.8746931102010,508.60519950144900,757.4765724347030,575.1219438418280,139.91022698759600,927.3162088974890,642.129242654445,1022.3823189354200,1000.9587890667200,818.2223688439730,1104.03947475326,129.7664291754270,837.170330936703,727.0080318535000,664.3314974299510,898.1611547053450,1166.0498283487300,957.8838625082680,346.8494975796260,1098.4920839701500,593.9130910932300,1065.871727986180,1204.7946580009200,736.9570804351800,114.63036366134800,928.4395232135800,756.2673664237170,974.2030376243220
original_gldm_LargeDependenceEmphasis,22.485243810965100,7.439949566069190,13.11749776861450,26.24682471075700,25.725618411978400,23.221684558653800,24.470455372549800,9.32125188076701,20.863671256546300,21.612184151088300,19.948711502933400,12.058589084751500,25.074166164040000,23.14834356679940,34.88487256583240,27.21221589543580,27.47233846787680,27.302462620304800,12.879482681307200,22.686202190486900,35.789155619476700,20.085412255666700,14.23849476864500,16.9451017923529,24.126514314868500,18.954250506054900,23.202863808765100,20.258482112114900,14.529978422962800,27.583885681242100,13.362205357348800
original_gldm_LargeDependenceHighGrayLevelEmphasis,19501.645010337700,4312.386558168600,-3904.188823119630,27104.13296466840,23929.472570720500,17964.20664578540,20918.46215841640,-61.88971891170880,17221.168590607100,14718.739455052900,14137.951372351700,17335.192164581600,22055.38746553030,44253.885858874600,13628.552307351500,26463.223170681500,29661.715068894900,26076.52688002260,16766.36852840420,44250.09158428380,41744.30520902670,10644.315974080800,23100.54879287520,9981.616280216980,23573.997179406900,14695.608403285400,20592.609910220300,12048.625017164800,22261.02737886400,25551.98808482480,17585.79146274950
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.15655094355840500,-0.010446914562813200,1.0254957116325600,0.21550346412847000,0.15168760344056500,0.4786503712365140,0.49934356013666000,0.1327887362580570,0.16273214961457500,0.8718495078965220,0.36827231434954500,-0.012167986942355700,0.6786602681361900,-0.007988553292296860,4.343639684986550,0.37798472304275000,0.153705662215476,0.378207209656396,0.8068570296951890,-0.014340727370208600,0.6649756449081090,0.3751661338393820,-0.00685437730272076,0.15950836286656700,0.16440329565546100,0.15193270040142200,0.15358735351547500,0.15260950084304000,0.20655947436431900,0.3829649289940220,0.7955750145518130
original_gldm_LowGrayLevelEmphasis,0.0416522842336214,0.03337660855572340,0.07727807820994360,0.044723294796271500,0.03782078821310850,0.04486387054819140,0.05315644686632140,0.04820566209770760,0.04087228844895280,0.07417869217548500,0.04108340631730890,0.029019479918457700,0.04870499288275290,0.027754872214758200,0.11899631328190700,0.042939883038448,0.04085593622107130,0.04273313585970850,0.062485413793984400,0.026857884239134800,0.04913198999930900,0.04577331305887410,0.029360808979782300,0.06761226208322980,0.03795001347665800,0.03899368380616390,0.04088735427719520,0.04300300710514180,0.03858844713728770,0.043161698352650800,0.043914120192887200
original_gldm_SmallDependenceEmphasis,0.3723087944402280,0.6112620014704170,0.6411913051285140,0.31855293212821000,0.31119113712184200,0.3497753811346720,0.4334169002908240,0.4757170705446790,0.3833696845745670,0.44523126138424000,0.40178887588496200,0.43961044677995300,0.32647874175297000,0.25342334052670000,0.3422607583539640,0.3167188385203080,0.33212316651852600,0.3527474701899930,0.4794499615498030,0.25629146902071800,0.19886746045465900,0.48894730809923300,0.35482718651255100,0.669978930535021,0.278197682670389,0.450364486140247,0.3407862982647690,0.49937114217201500,0.41939886700307000,0.29192056025226000,0.4356461425725100
original_gldm_SmallDependenceHighGrayLevelEmphasis,214.8420140244610,401.53449306954400,343.00611771971500,184.30211684812800,127.30321645563700,229.84925973833500,214.03390526789000,111.8035392239030,324.8944181327150,293.7744715019080,436.3910459263510,367.5937329642670,187.67775994004100,208.2925505773660,95.33915083611120,174.2980566215500,173.71210655662700,145.94434052612200,342.58935270947400,237.43277444748300,40.20988207594700,231.13154481152300,323.36685845048900,425.7860859510070,274.3791298077450,509.85693889606300,218.28636014583300,146.8185191552710,299.8970265056290,129.60792091036000,350.4888493542080
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.020723516571368700,0.020329975356495200,0.0308132788568324,0.019276365738094200,0.01847113980986790,0.020940225377662300,0.02517150702773300,0.026080678565340700,0.02028477702323200,0.03203031604872500,0.019914125625876300,0.017449254854403900,0.02193512806608320,0.01650939189750890,0.023745641113399500,0.021126326426212400,0.020929837990887700,0.02090454969149700,0.024938642720424600,0.01613231636405210,0.02157410659154920,0.024308424098028700,0.017216875905229400,0.049328745263648600,0.018369185603760000,0.019330856491270600,0.020982380904749800,0.023795695419832500,0.019445076044006100,0.020842687798131100,0.019939717703567700
original_glrlm_GrayLevelNonUniformity,-143.6575100889400,-377.86797362470200,-487.5994346314150,21.651209110982300,-80.0457212166126,1926.9823849114700,-328.686046785371,-321.7096806921150,463.4758461104670,-27.06635493228410,-176.2280212801880,-65.10039457102680,2484.177688327050,7634.266324471210,203.09272985524600,295.2598387720680,-38.0467943280388,-231.8809144349270,-159.1297725314440,240.6841127205110,7320.515759262890,-558.1673046121580,2826.439950572150,-208.72572249121300,7586.423590081250,482.55593405201300,61.55445789374150,-195.81344849273700,577.7805376394150,479.6972139164740,738.2458226500560
original_glrlm_GrayLevelNonUniformityNormalized,0.06443811816601840,0.035053067986703600,0.01981657174635370,0.07344347249613420,0.06385753045269030,0.07033275573114160,0.04876867153077390,0.03672494665081630,0.07064124492057190,0.05949436917608200,0.07100537738300240,0.04909093245980650,0.06718682908161650,0.08900269047133840,0.044039515765178100,0.07910563760942780,0.0727158298182312,0.06797376093726910,0.037862730386352000,0.09250307531498730,0.11419000390867500,0.056331463808895300,0.06224132699240090,0.055362786486540600,0.09225207673546450,0.05941021998163300,0.07001028248715820,0.05246788378034880,0.052819555830444600,0.07443144090867490,0.04893492103289920
original_glrlm_GrayLevelVariance,77.04021555828770,85.97773701249210,143.62822894460500,45.49041858783880,38.764294606476,41.18394083770320,100.64155383544400,65.13326710033140,37.35172070897250,97.03651489718600,18.812881780202200,58.03423246915500,52.9161138546334,20.04495599410900,112.10026007887000,34.83173971567390,64.46072434076850,48.55699839485380,146.50701824709800,12.952827877562600,22.24990211415850,87.2311521422036,38.2061978661813,151.45307762444700,0.9832555635873280,63.906037244898800,51.11383933692420,67.22171632309290,87.32296372670530,31.35928745643150,90.86396928842900
original_glrlm_HighGrayLevelRunEmphasis,677.4854387045520,706.8572579456190,-26.08717510838340,744.909849985036,492.10825222341700,751.395415671612,554.004288250708,141.7470618192550,920.0140568796220,632.2217159268470,1019.7835986417500,986.5713871719940,808.6000521262970,1089.7296991594400,152.37878719307800,825.6136820091290,704.758518712915,645.0780177094870,882.9712241694960,1154.4698564830100,952.3643228082050,334.49875198828500,1085.7873654922800,581.8605108075400,1061.5735621934700,1201.576216724630,725.6736772163810,105.41354201069900,910.3970945582770,748.3044248862720,961.9758483004190
original_glrlm_LongRunEmphasis,1.4180877434503900,1.1333658406433300,1.2000040942831000,1.4906846646723000,1.481922127466680,1.4288423565418300,1.4263995146777400,1.184542890973380,1.3873592103425000,1.3803335037517400,1.3633116871170400,1.2367658686436800,1.4657613796419600,1.4569708498694900,1.566821276699960,1.503108317093660,1.505753241729980,1.4932167073262900,1.2394140868976600,1.4469336943940800,1.6741649360873200,1.3460044397941200,1.2888486571646100,1.2700219792228500,1.4644395396448800,1.3421026240093400,1.4358237487577300,1.3562025926591000,1.2791541575639800,1.5123085914928200,1.2531540448087900
original_glrlm_LongRunHighGrayLevelEmphasis,1030.09687377985,804.8177905175680,-210.18205178172000,1245.6799854727400,869.2678028822440,1092.7689387658700,891.1726184485130,-58.69562069959440,1288.6846343059100,881.1029737908860,1317.7611069943100,1408.7370962157400,1236.7410667354200,1947.7304236339600,263.6675270230280,1326.060676724320,1228.6555979254500,1100.5625265224100,1246.2628451233700,2038.0728929385700,1750.8329744386200,469.7620408304980,1648.4790249541300,689.8665816287960,1596.9681629557500,1575.3797513817900,1111.2351232918,160.65170138283500,1364.6118148974600,1223.2045404810600,1378.4061994509000
original_glrlm_LongRunLowGrayLevelEmphasis,0.043921068443979900,0.03161051865682090,0.09587304470402650,0.04882054647086040,0.04022456416802620,0.055261346612028100,0.06461011022106940,0.048014943647217300,0.043342259466683000,0.09182917566831460,0.04987941915580610,0.027736328282231200,0.06142123368335790,0.026744261083418000,0.22050105968024900,0.05205740450350960,0.04310954804881650,0.0518336946979846,0.07277399392476890,0.025714729573331400,0.06227049434783610,0.0548626618993408,0.02827787184261550,0.06663283371016180,0.04066237545656420,0.04126533847812460,0.04308613101993760,0.0448353398187379,0.040864692993067500,0.05240975758781020,0.053939738201968800
original_glrlm_LowGrayLevelRunEmphasis,0.04443345455753570,0.03462436030517360,0.07538891324532770,0.04686248496096090,0.040447005432208200,0.04530156134281450,0.053856902308959900,0.04885985511452620,0.043499751134681500,0.07393416062064970,0.04176673605239880,0.03024850810097380,0.04873683164581950,0.02899335219505130,0.09432833639469890,0.04373963412181440,0.04374032058382000,0.04350745668344080,0.05963871093535380,0.028059812445498600,0.04937866793930220,0.04669895483327210,0.030590261139029700,0.0718191176535905,0.04044146942059590,0.04163251169986320,0.04371233464690570,0.04594825325698860,0.038759614471135600,0.043939737062806900,0.041699730760503900
original_glrlm_RunEntropy,4.9028070181571800,5.222627630121990,5.729533813482320,4.685233012470120,4.761086107272700,4.671145754954340,5.25783751362604,5.1956872230863500,4.636012829911170,4.961475441847360,4.464221784496730,4.962122920904450,4.793501514760470,4.272286846810720,5.448834469671620,4.56179215562386,4.802298258496550,4.786040014496490,5.418113030947270,4.16241301690557,4.0802782288335600,4.924648637075510,4.6597156324436800,4.996150319415800,4.08483448747613,5.052547443483180,4.741274877932840,4.93962401040127,5.009256962869360,4.609532264076900,5.070813456253740
original_glrlm_RunLengthNonUniformity,-792.2893084620760,-6971.247804788710,-6295.832582766980,1616.0745713195300,352.72391928018800,34559.85062754980,-4445.1955278779500,-5101.441658877190,9281.4387083406,1029.1444488824100,-3143.854171700640,261.94521414006000,46169.99640646780,82098.24633159860,8929.877512737420,3571.4515062314900,700.2932653992180,-4118.161352771620,-19.783997138232700,-655.8954088164360,78550.57830899100,-9987.910152656700,49348.40979806900,-1952.2681804973600,95528.60477187770,12047.108817067000,2521.9139425074700,-1650.1740295450400,13254.22175762920,7328.7990010952300,19221.04176546480
original_glrlm_RunLengthNonUniformityNormalized,0.8401491335662110,0.9319851808104250,0.9409774990921620,0.8101909939158610,0.8152611231514400,0.8378159592633040,0.8458276354188790,0.9058790310444060,0.852640917667583,0.8597720899393040,0.8648505660907130,0.884526799703666,0.8248297358895210,0.8010397146429950,0.8098239159407080,0.8103947836096410,0.8059930485465460,0.8180960558480420,0.8864254331500230,0.804140775857786,0.74707291638398,0.8788362943328190,0.8605644584059870,0.9143926899268840,0.8167072722425440,0.8754692299578020,0.831725307379319,0.8765739686996480,0.8675921076199870,0.8045060447313250,0.8796510152240550
original_glrlm_RunPercentage,0.9027629305645880,0.959853193735,0.9612555130099530,0.8842131220227240,0.8869281710387450,0.900868018880033,0.9032765968721820,0.945506340257032,0.9103871517895370,0.9134048315277760,0.9172800292916670,0.93237220641293,0.8926342049534230,0.8809747559735640,0.8748893579954630,0.8832639376180410,0.8809863838292520,0.8866162429738670,0.9324610865163890,0.8830984966678880,0.8439060284087810,0.9232849438396000,0.9187392947104570,0.9440863187641680,0.8897378956728300,0.9230716903342900,0.8977729377060940,0.9210325958419160,0.9218836135372100,0.8804945649700420,0.9287753397260640
original_glrlm_RunVariance,0.16939407110749900,0.05367102995927920,0.09283990656553590,0.19729552588804000,0.19435442294153500,0.17526376835831500,0.1790896640434170,0.07194594492172360,0.15749818049645400,0.15873151486034800,0.15128154583987000,0.09288130458844330,0.18949851566137800,0.17699384754437200,0.2503864534430300,0.20452416539200500,0.20376510477086400,0.2028192015177650,0.0960046766265081,0.1727132770892040,0.2669741502789210,0.1483928910237440,0.11126008482419600,0.11728373879750200,0.18499247135566800,0.14196719804231900,0.17561251837119500,0.15130078195332500,0.10968144206822000,0.2062510470237870,0.10105687538799000
original_glrlm_ShortRunEmphasis,0.9300929053229130,0.9713143228788900,0.9737170147221760,0.9170252778067450,0.919081494505555,0.9292288000036990,0.9325885408110600,0.9606720757618230,0.9355740223474970,0.9389553918044200,0.9412699864328050,0.951594985234164,0.9231511780185930,0.9138974504514980,0.9162507960234870,0.9168690803843370,0.914998253274584,0.9201219535242410,0.9523362581133440,0.9153430798705090,0.8871502823332700,0.9470229747287980,0.9412867889011610,0.9611784821776610,0.9201055222295140,0.945220202374805,0.9264988159882850,0.9453592575342150,0.9442828444484400,0.9142334470036650,0.9495209363056070
original_glrlm_ShortRunHighGrayLevelEmphasis,623.4689787432920,684.3371941842720,14.84573970427570,667.8728791463370,441.0073620569610,697.5234293337750,504.0013804404200,165.86764252396300,857.6269160015140,594.9973445408260,974.4365945676570,917.0234603043550,740.0531817116610,964.6509612137350,149.02449878467300,745.5029622490190,626.22413831931,574.460520977951,823.0515023590390,1024.6512279302200,822.3785579499900,319.18647928723300,995.4516448536430,570.1259676043550,969.6831830166870,1133.1607521357500,665.7060010191200,114.58065105046800,837.8317887628640,671.2836579056860,893.3072315818930
original_glrlm_ShortRunLowGrayLevelEmphasis,0.04374262011490640,0.03493599500283670,0.07132594684795380,0.04553139401685930,0.03982017602689520,0.04344213219240350,0.051757499904979500,0.04837818430797990,0.04277081711497730,0.07037870866114500,0.04023443230169130,0.030528762699467300,0.0464489558294418,0.0292397253234981,0.07747787912589070,0.04216097218453380,0.04311287031996450,0.04192738950419180,0.05658703079160830,0.02834343449698240,0.04698905513497930,0.04515562695822470,0.030831263726495500,0.07149959230511660,0.03973331930881290,0.041011780669760100,0.0430818245176159,0.04537970404849800,0.03805205475217850,0.04233103995016840,0.039816696932178900
original_glszm_GrayLevelNonUniformity,-2.0616787099617400,-137.68216482686900,-122.61602032539900,31.81685349491850,16.040692814053100,622.2132610981540,-106.94223255587600,-101.2967954033310,164.10929122003000,3.2499072818442600,-21.726742792734800,-0.44496851454337600,733.3369626683250,1312.4620881273200,115.72622020235800,46.169402651336400,15.454541689662400,-92.46843447182700,-36.83850794265610,-21.158325461855600,1386.9448737040400,-185.26101213045000,931.1506453155570,-16.415016708460200,1694.2737665171900,202.00728994627400,45.99724375422740,-11.746283786238000,192.29382177723700,95.15950798364010,316.8526307839600
original_glszm_GrayLevelNonUniformityNormalized,0.042429730930729200,0.03967764073366710,0.029916733113915500,0.04865599242008160,0.04982280069178130,0.05177545233379040,0.03344981736963060,0.04068990696983490,0.05194598138176730,0.04094399463383710,0.06190535286356640,0.0425038515485557,0.04706575026320590,0.060326701174397200,0.039854289897374600,0.05264694439889140,0.0427828993040423,0.044070785161825500,0.03152389259976030,0.06712193499243550,0.07364485117926900,0.04149696654478870,0.05080591753435380,0.042073773609443700,0.06684255027173140,0.04630810359758090,0.04818384622907650,0.045319350196148800,0.0384415286045198,0.052245836635818700,0.03934269513642050
original_glszm_GrayLevelVariance,103.4056770596330,71.67936409166950,127.24269492434400,57.54911365348910,37.354354951223800,53.09069077437570,124.9100936051910,54.73269379726970,59.41411775490060,130.0653117789700,7.566943499659810,65.1098295014749,76.07045386718990,50.91491702885650,90.63618667193730,54.99842116005210,89.60916325873080,55.724564554610000,154.22651342289600,31.213712974087100,53.92471036976690,104.82991921125900,56.06133158459900,176.0967171613390,12.200630857745600,91.64676073055360,75.44561347940970,64.8471023557617,101.72013670583700,48.855628257604500,107.16192952212000
original_glszm_HighGrayLevelZoneEmphasis,553.577626741568,648.3023336864300,115.04391240886700,577.3236490061470,389.2578439145690,726.4161512767430,366.21052051080700,130.6927226978010,881.376599186661,543.1550069143040,1088.287076034620,889.1711494911240,718.5050313384400,953.451887039882,213.0349136304650,705.8663381211720,506.67527299611200,449.3902958621150,729.200433292393,1096.9914806308700,890.2244515579110,241.80966605192800,1014.0833406044400,542.4838148169330,1059.4602723168900,1224.9321037655300,641.3763749503090,105.57207331107900,735.6867617752150,684.1674517145130,847.2571811083440
original_glszm_LargeAreaEmphasis,1587.26838820214,-1382.0739708290200,-1435.6025442694000,1850.528408169610,1660.3205984116300,-575.1906185545490,-1176.7765401802000,-1379.7573845094200,1576.952398093900,-1324.6802032771100,-1417.3690298513500,-1304.783542394400,-472.45812903150700,29945.050014234800,1772.4242648340500,26.5386477228094,1771.9819486265000,-884.4472277809590,-1279.498735987870,584.5434669510170,28992.99187326500,-1412.4238444235000,-694.0249690850780,1554.489902176700,1666.5582402670600,1564.942695483140,1649.9164181699700,1568.3936906793300,-748.1312750417660,-667.2291202671100,-1092.8490445080100
original_glszm_LargeAreaHighGrayLevelEmphasis,2098482.342831170,-1809279.9400046900,-2230136.5246534100,2616951.7473366000,2236510.752657360,-981366.3389622790,-1845306.6031986300,-1810223.5900930400,2080778.2058545800,-2070956.6312044200,-2200559.6467681600,-1693473.2890560000,-808954.9557823420,45121043.28376210,2133408.755415840,-42866.92034206350,2446355.9787924900,-1410268.109752140,-1649436.977796890,1183775.7888729700,42925137.36963240,-2197732.5043097000,-774597.9905512740,2038420.6371611100,2245965.674234180,2059136.819483090,2211048.1277153600,2058033.4204010300,-841909.5679804630,-1099003.6425272800,-1370045.3746616400
